,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.585,0.517,9,-10.269,0,0.0275,0.0494,0.0235,0.245,0.714,131.412,audio_features,7xsr2OppItxPB4whucYr2G,spotify:track:7xsr2OppItxPB4whucYr2G,https://api.spotify.com/v1/tracks/7xsr2OppItxPB4whucYr2G,https://api.spotify.com/v1/audio-analysis/7xsr2OppItxPB4whucYr2G,339187,4,How Do You Sleep? - Remastered 2010,John Lennon,339186,2023-12-15 18:12:00
0,0.812,0.663,2,-10.843,1,0.0334,0.0254,0.033,0.141,0.182,89.427,audio_features,4IJovoHQkKgwmH9SzAKcB8,spotify:track:4IJovoHQkKgwmH9SzAKcB8,https://api.spotify.com/v1/tracks/4IJovoHQkKgwmH9SzAKcB8,https://api.spotify.com/v1/audio-analysis/4IJovoHQkKgwmH9SzAKcB8,272960,4,Remember - Remastered 2010,John Lennon,272960,2023-12-15 18:18:00
0,0.631,0.619,11,-15.582,0,0.0288,0.675,0.322,0.127,0.955,132.035,audio_features,2Q5g6lSz6tRBkkSmxud3FK,spotify:track:2Q5g6lSz6tRBkkSmxud3FK,https://api.spotify.com/v1/tracks/2Q5g6lSz6tRBkkSmxud3FK,https://api.spotify.com/v1/audio-analysis/2Q5g6lSz6tRBkkSmxud3FK,242173,4,The Ghost,Fleetwood Mac,242173,2023-12-15 18:22:00
0,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,audio_features,1tqT6DhmsrtQgyCKUwotiw,spotify:track:1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/tracks/1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/audio-analysis/1tqT6DhmsrtQgyCKUwotiw,194293,4,I Heard It Through The Grapevine,Creedence Clearwater Revival,667409,2023-12-15 18:33:00
0,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,audio_features,0LoQuiekvzqx7n8flgEKzF,spotify:track:0LoQuiekvzqx7n8flgEKzF,https://api.spotify.com/v1/tracks/0LoQuiekvzqx7n8flgEKzF,https://api.spotify.com/v1/audio-analysis/0LoQuiekvzqx7n8flgEKzF,262613,4,Get It On,T. Rex,262613,2023-12-15 18:38:00
0,0.328,0.83,7,-9.831,1,0.0372,2.7e-05,0.491,0.315,0.636,85.725,audio_features,3kcaix8VptngsWoYDTqEN2,spotify:track:3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/tracks/3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/audio-analysis/3kcaix8VptngsWoYDTqEN2,176573,4,The Story In Your Eyes,The Moody Blues,176573,2023-12-15 18:40:00
0,0.547,0.609,10,-8.313,1,0.297,0.481,0.000367,0.347,0.572,115.998,audio_features,7n7k2SsZKMUUQms4ZxTk34,spotify:track:7n7k2SsZKMUUQms4ZxTk34,https://api.spotify.com/v1/tracks/7n7k2SsZKMUUQms4ZxTk34,https://api.spotify.com/v1/audio-analysis/7n7k2SsZKMUUQms4ZxTk34,302427,4,I Ain't Superstitious,"Howlin' Wolf with Steve Winwood: Piano & Organ, Bill Wyman: Bass Guitar, Shaker & Cowbell, Charlie Watts: Drums, Conga & Assorted Percussion",210826,2023-12-15 18:45:00
0,0.655,0.398,11,-13.822,0,0.051,0.456,0.00099,0.0814,0.659,130.722,audio_features,3DI8C3OSwuXd8E947MWiSi,spotify:track:3DI8C3OSwuXd8E947MWiSi,https://api.spotify.com/v1/tracks/3DI8C3OSwuXd8E947MWiSi,https://api.spotify.com/v1/audio-analysis/3DI8C3OSwuXd8E947MWiSi,336579,1,Estimated Prophet - 2014 Remaster,Grateful Dead,336578,2023-12-15 18:51:00
0,0.527,0.752,5,-5.262,1,0.0298,0.824,0.757,0.229,0.745,109.572,audio_features,2yDQ8m6Fhyxw7Bwi7l7ztt,spotify:track:2yDQ8m6Fhyxw7Bwi7l7ztt,https://api.spotify.com/v1/tracks/2yDQ8m6Fhyxw7Bwi7l7ztt,https://api.spotify.com/v1/audio-analysis/2yDQ8m6Fhyxw7Bwi7l7ztt,251827,4,Hide Your Love - Remastered,The Rolling Stones,251826,2023-12-15 18:56:00
0,0.609,0.396,7,-13.846,1,0.044,0.0184,0.849,0.0721,0.355,84.398,audio_features,6ipO2COc25UhJu9tKCkNsd,spotify:track:6ipO2COc25UhJu9tKCkNsd,https://api.spotify.com/v1/tracks/6ipO2COc25UhJu9tKCkNsd,https://api.spotify.com/v1/audio-analysis/6ipO2COc25UhJu9tKCkNsd,396667,4,Red Baron,Billy Cobham,396666,2023-12-15 19:02:00
0,0.311,0.699,11,-12.857,0,0.0765,0.208,0.909,0.683,0.4,92.103,audio_features,7JTX63OYbC43xq3fUltwZR,spotify:track:7JTX63OYbC43xq3fUltwZR,https://api.spotify.com/v1/tracks/7JTX63OYbC43xq3fUltwZR,https://api.spotify.com/v1/audio-analysis/7JTX63OYbC43xq3fUltwZR,400880,4,Eat That Question,Frank Zappa,400880,2023-12-15 19:10:00
0,0.437,0.54,0,-15.797,0,0.0469,0.494,0.00478,0.0815,0.966,162.236,audio_features,1cHCG42MxckrXNFqyF8Uhr,spotify:track:1cHCG42MxckrXNFqyF8Uhr,https://api.spotify.com/v1/tracks/1cHCG42MxckrXNFqyF8Uhr,https://api.spotify.com/v1/audio-analysis/1cHCG42MxckrXNFqyF8Uhr,289200,3,Hypnotized,Fleetwood Mac,289200,2023-12-15 19:15:00
0,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,audio_features,19Shlms2uTnOjIUg50TXzd,spotify:track:19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/tracks/19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/audio-analysis/19Shlms2uTnOjIUg50TXzd,134400,4,Never Going Back Again - 2004 Remaster,Fleetwood Mac,134400,2023-12-15 19:18:00
0,0.267,0.722,2,-7.344,1,0.102,0.00596,0.893,0.35,0.347,184.093,audio_features,6iZtDWu3FTuxu7AprIqA3Y,spotify:track:6iZtDWu3FTuxu7AprIqA3Y,https://api.spotify.com/v1/tracks/6iZtDWu3FTuxu7AprIqA3Y,https://api.spotify.com/v1/audio-analysis/6iZtDWu3FTuxu7AprIqA3Y,402560,4,Hocus Pocus - Extended Version,Focus,402560,2023-12-15 19:25:00
0,0.473,0.576,2,-6.872,1,0.0293,0.658,1.59e-05,0.0938,0.518,138.344,audio_features,05Va2Xt5QZInHtqAzlm7R8,spotify:track:05Va2Xt5QZInHtqAzlm7R8,https://api.spotify.com/v1/tracks/05Va2Xt5QZInHtqAzlm7R8,https://api.spotify.com/v1/audio-analysis/05Va2Xt5QZInHtqAzlm7R8,276827,4,Till The Next Goodbye - Remastered,The Rolling Stones,276826,2023-12-15 19:30:00
0,0.547,0.498,3,-10.802,1,0.036,0.13,0.835,0.0987,0.216,149.323,audio_features,3pTtkt58Xi4VfAgZJVH3cU,spotify:track:3pTtkt58Xi4VfAgZJVH3cU,https://api.spotify.com/v1/tracks/3pTtkt58Xi4VfAgZJVH3cU,https://api.spotify.com/v1/audio-analysis/3pTtkt58Xi4VfAgZJVH3cU,290449,4,Mirage,Jean-Luc Ponty,294000,2023-12-15 19:35:00
0,0.599,0.765,1,-13.317,0,0.0445,0.135,0.92,0.097,0.972,129.924,audio_features,3I3g0KOBdQpCE7aviLoFfH,spotify:track:3I3g0KOBdQpCE7aviLoFfH,https://api.spotify.com/v1/tracks/3I3g0KOBdQpCE7aviLoFfH,https://api.spotify.com/v1/audio-analysis/3I3g0KOBdQpCE7aviLoFfH,188640,4,New Country,Jean-Luc Ponty,188640,2023-12-15 19:38:00
0,0.798,0.516,6,-14.211,0,0.084,0.201,0.0821,0.084,0.934,119.192,audio_features,4ZNYJOxZ1Sy31bONMhaxJo,spotify:track:4ZNYJOxZ1Sy31bONMhaxJo,https://api.spotify.com/v1/tracks/4ZNYJOxZ1Sy31bONMhaxJo,https://api.spotify.com/v1/audio-analysis/4ZNYJOxZ1Sy31bONMhaxJo,251000,4,E. S. P.,Masayoshi Takanaka,251000,2023-12-15 19:42:00
0,0.481,0.129,10,-14.85,1,0.0728,0.905,0.0,0.147,0.153,174.011,audio_features,0fHGSWnXLPQwL3mjOZf9eo,spotify:track:0fHGSWnXLPQwL3mjOZf9eo,https://api.spotify.com/v1/tracks/0fHGSWnXLPQwL3mjOZf9eo,https://api.spotify.com/v1/audio-analysis/0fHGSWnXLPQwL3mjOZf9eo,197040,3,The Ghosts Of Saturday Night (After Hours At Napoleone's Pizza House),Tom Waits,197040,2023-12-15 19:47:00
0,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,3RTUfvRgq3pYTf7XY0FIcS,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/audio-analysis/3RTUfvRgq3pYTf7XY0FIcS,152453,4,Lookin' Out My Back Door,Creedence Clearwater Revival,152466,2023-12-15 19:49:00
0,0.375,0.206,2,-18.468,0,0.0372,0.457,0.139,0.158,0.205,134.45,audio_features,2Pxrc170vjMuvDmoFzoGNo,spotify:track:2Pxrc170vjMuvDmoFzoGNo,https://api.spotify.com/v1/tracks/2Pxrc170vjMuvDmoFzoGNo,https://api.spotify.com/v1/audio-analysis/2Pxrc170vjMuvDmoFzoGNo,463827,3,Appena un po',Premiata Forneria Marconi,463826,2023-12-15 19:57:00
0,0.484,0.655,4,-11.118,1,0.0316,0.033,0.0,0.0885,0.634,133.158,audio_features,16iApoNZYaN6gbMtRRVV6B,spotify:track:16iApoNZYaN6gbMtRRVV6B,https://api.spotify.com/v1/tracks/16iApoNZYaN6gbMtRRVV6B,https://api.spotify.com/v1/audio-analysis/16iApoNZYaN6gbMtRRVV6B,167453,4,Incense And Peppermints,Strawberry Alarm Clock,167453,2023-12-15 20:00:00
0,0.712,0.636,2,-8.919,1,0.0707,0.12,0.84,0.082,0.58,135.177,audio_features,3WtpkcUqUr35Mrnv0QZWie,spotify:track:3WtpkcUqUr35Mrnv0QZWie,https://api.spotify.com/v1/tracks/3WtpkcUqUr35Mrnv0QZWie,https://api.spotify.com/v1/audio-analysis/3WtpkcUqUr35Mrnv0QZWie,171307,3,House Of The King,Focus,171306,2023-12-15 20:03:00
0,0.443,0.462,2,-9.74,1,0.0351,0.203,1.22e-06,0.142,0.447,177.096,audio_features,5DZPlkknHAi3JxcpMFlJ69,spotify:track:5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/tracks/5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/audio-analysis/5DZPlkknHAi3JxcpMFlJ69,129933,3,Factory Girl - 50th Anniversary Edition,The Rolling Stones,129933,2023-12-15 20:05:00
0,0.558,0.744,4,-7.791,0,0.037,0.569,0.000148,0.24,0.54,128.949,audio_features,7vCAPGfk46iIyikreugUay,spotify:track:7vCAPGfk46iIyikreugUay,https://api.spotify.com/v1/tracks/7vCAPGfk46iIyikreugUay,https://api.spotify.com/v1/audio-analysis/7vCAPGfk46iIyikreugUay,186507,4,Coming into Los Angeles - Remastered,Arlo Guthrie,186506,2023-12-15 20:08:00
0,0.352,0.474,9,-12.509,1,0.0372,0.406,0.00199,0.464,0.576,122.449,audio_features,0MVV5qvdj439PGVWPlCZp3,spotify:track:0MVV5qvdj439PGVWPlCZp3,https://api.spotify.com/v1/tracks/0MVV5qvdj439PGVWPlCZp3,https://api.spotify.com/v1/audio-analysis/0MVV5qvdj439PGVWPlCZp3,321800,4,Sea Of Joy,Blind Faith,321800,2023-12-15 20:14:00
0,0.394,0.863,9,-6.239,1,0.101,0.0157,0.0116,0.0609,0.907,193.552,audio_features,5BUVbe6Zt1jVgKFKMdp0p0,spotify:track:5BUVbe6Zt1jVgKFKMdp0p0,https://api.spotify.com/v1/tracks/5BUVbe6Zt1jVgKFKMdp0p0,https://api.spotify.com/v1/audio-analysis/5BUVbe6Zt1jVgKFKMdp0p0,247773,4,Jeepster,T. Rex,247773,2023-12-15 20:18:00
0,0.765,0.395,5,-10.75,0,0.0279,0.0774,0.00223,0.103,0.706,88.149,audio_features,715d8L5PwLgywoxlVZhXIT,spotify:track:715d8L5PwLgywoxlVZhXIT,https://api.spotify.com/v1/tracks/715d8L5PwLgywoxlVZhXIT,https://api.spotify.com/v1/audio-analysis/715d8L5PwLgywoxlVZhXIT,203160,4,Bluebird,Buffalo Springfield,275760,2023-12-15 20:23:00
0,0.613,0.733,9,-8.858,1,0.0281,0.176,0.89,0.465,0.912,117.516,audio_features,6nvylyR221IvMYVYS3EFsO,spotify:track:6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/tracks/6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/audio-analysis/6nvylyR221IvMYVYS3EFsO,184693,4,Mother Focus,Focus,184693,2023-12-15 20:27:00
0,0.439,0.827,0,-4.593,1,0.0335,0.0646,0.374,0.0844,0.54,111.297,audio_features,0f7VY69zhtS20Xm5PVYCm5,spotify:track:0f7VY69zhtS20Xm5PVYCm5,https://api.spotify.com/v1/tracks/0f7VY69zhtS20Xm5PVYCm5,https://api.spotify.com/v1/audio-analysis/0f7VY69zhtS20Xm5PVYCm5,206467,4,Doo Doo Doo Doo Doo (Heartbreaker),The Rolling Stones,206466,2023-12-15 20:30:00
0,0.396,0.0827,9,-21.574,0,0.0429,0.578,1.9e-06,0.104,0.2,107.025,audio_features,5hyRrd5BoYapoY2mTRsnHV,spotify:track:5hyRrd5BoYapoY2mTRsnHV,https://api.spotify.com/v1/tracks/5hyRrd5BoYapoY2mTRsnHV,https://api.spotify.com/v1/audio-analysis/5hyRrd5BoYapoY2mTRsnHV,175721,4,Book Of Saturday,King Crimson,10417,2023-12-15 20:31:00
0,0.417,0.425,4,-11.689,1,0.062,0.0418,1.31e-05,0.0897,0.498,134.917,audio_features,3skk6UIXV4kepq2bdYy97g,spotify:track:3skk6UIXV4kepq2bdYy97g,https://api.spotify.com/v1/tracks/3skk6UIXV4kepq2bdYy97g,https://api.spotify.com/v1/audio-analysis/3skk6UIXV4kepq2bdYy97g,413347,4,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",Yes,4732,2023-12-15 20:34:00
0,0.306,0.398,6,-12.767,1,0.0412,0.0857,6.02e-05,0.0756,0.0948,85.622,audio_features,4ywWJqYKOwaVVh9xXARWUS,spotify:track:4ywWJqYKOwaVVh9xXARWUS,https://api.spotify.com/v1/tracks/4ywWJqYKOwaVVh9xXARWUS,https://api.spotify.com/v1/audio-analysis/4ywWJqYKOwaVVh9xXARWUS,191828,4,Tangerine - Remaster,Led Zeppelin,191827,2023-12-15 20:34:00
0,0.674,0.706,9,-9.012,1,0.0384,0.108,6.48e-06,0.114,0.961,133.789,audio_features,042v1NacbKJzCyi6nBme7T,spotify:track:042v1NacbKJzCyi6nBme7T,https://api.spotify.com/v1/tracks/042v1NacbKJzCyi6nBme7T,https://api.spotify.com/v1/audio-analysis/042v1NacbKJzCyi6nBme7T,172400,4,Mr. Soul,Buffalo Springfield,18561,2023-12-15 20:39:00
0,0.63,0.486,9,-12.607,0,0.0329,0.126,1.86e-05,0.111,0.835,124.653,audio_features,3hr9mAgl6NCmsgYAPTQQP1,spotify:track:3hr9mAgl6NCmsgYAPTQQP1,https://api.spotify.com/v1/tracks/3hr9mAgl6NCmsgYAPTQQP1,https://api.spotify.com/v1/audio-analysis/3hr9mAgl6NCmsgYAPTQQP1,248067,4,Pride Of Man,Quicksilver Messenger Service,248066,2023-12-15 20:39:00
0,0.519,0.63,4,-7.518,0,0.0647,0.455,0.367,0.168,0.839,114.416,audio_features,2t95lca5RT63G2J988AorQ,spotify:track:2t95lca5RT63G2J988AorQ,https://api.spotify.com/v1/tracks/2t95lca5RT63G2J988AorQ,https://api.spotify.com/v1/audio-analysis/2t95lca5RT63G2J988AorQ,140147,4,Parachute Woman - 50th Anniversary Edition,The Rolling Stones,140146,2023-12-15 20:41:00
0,0.346,0.65,0,-9.006,1,0.0325,0.039,0.87,0.112,0.287,95.202,audio_features,170UAHdLSfCc56uMoCRj62,spotify:track:170UAHdLSfCc56uMoCRj62,https://api.spotify.com/v1/tracks/170UAHdLSfCc56uMoCRj62,https://api.spotify.com/v1/audio-analysis/170UAHdLSfCc56uMoCRj62,173800,4,Early Birth,Focus,173800,2023-12-15 20:44:00
0,0.371,0.195,10,-17.042,1,0.04,0.85,5.78e-06,0.636,0.668,153.618,audio_features,1QhqX9moYeL8V4ZnOXirEH,spotify:track:1QhqX9moYeL8V4ZnOXirEH,https://api.spotify.com/v1/tracks/1QhqX9moYeL8V4ZnOXirEH,https://api.spotify.com/v1/audio-analysis/1QhqX9moYeL8V4ZnOXirEH,71107,5,Slipstream,Jethro Tull,71106,2023-12-15 20:46:00
0,0.596,0.575,4,-14.254,0,0.04,0.449,0.000104,0.0839,0.745,107.573,audio_features,08xsXR637CEqbxJmpFcuSA,spotify:track:08xsXR637CEqbxJmpFcuSA,https://api.spotify.com/v1/tracks/08xsXR637CEqbxJmpFcuSA,https://api.spotify.com/v1/audio-analysis/08xsXR637CEqbxJmpFcuSA,164707,4,Badge,Cream,164706,2023-12-15 20:49:00
0,0.501,0.488,0,-9.131,1,0.029,0.324,0.00113,0.165,0.729,117.573,audio_features,2xNruEPnV3JHJ9qvHvcEF3,spotify:track:2xNruEPnV3JHJ9qvHvcEF3,https://api.spotify.com/v1/tracks/2xNruEPnV3JHJ9qvHvcEF3,https://api.spotify.com/v1/audio-analysis/2xNruEPnV3JHJ9qvHvcEF3,184560,4,I Looked Away,Derek & The Dominos,184560,2023-12-15 20:52:00
0,0.31,0.741,2,-8.114,1,0.0374,0.019,5.41e-06,0.171,0.703,180.344,audio_features,788cNfvhhitTb5T8GORmqj,spotify:track:788cNfvhhitTb5T8GORmqj,https://api.spotify.com/v1/tracks/788cNfvhhitTb5T8GORmqj,https://api.spotify.com/v1/audio-analysis/788cNfvhhitTb5T8GORmqj,192493,4,The Seeker - Original Single A-Side Mix,The Who,192493,2023-12-15 20:55:00
0,0.33,0.895,5,-3.435,1,0.0399,0.221,0.737,0.408,0.54,144.945,audio_features,1ZS5HBMAmZk3gjFcedts66,spotify:track:1ZS5HBMAmZk3gjFcedts66,https://api.spotify.com/v1/tracks/1ZS5HBMAmZk3gjFcedts66,https://api.spotify.com/v1/audio-analysis/1ZS5HBMAmZk3gjFcedts66,232533,4,Sway - 2009 Mix,The Rolling Stones,3046,2023-12-15 21:05:00
0,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,audio_features,38xcUjiTP1ivfb7ObwjyGA,spotify:track:38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/tracks/38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/audio-analysis/38xcUjiTP1ivfb7ObwjyGA,429267,4,Watermelon Man - Remastered,Herbie Hancock,20458,2023-12-16 06:32:00
0,0.51,0.301,0,-19.192,0,0.355,0.973,0.28,0.109,0.289,98.531,audio_features,0JzH4bb8aZlolWGaKQmBD0,spotify:track:0JzH4bb8aZlolWGaKQmBD0,https://api.spotify.com/v1/tracks/0JzH4bb8aZlolWGaKQmBD0,https://api.spotify.com/v1/audio-analysis/0JzH4bb8aZlolWGaKQmBD0,263173,4,Juba Juba - Remastered,Yusef Lateef,114630,2023-12-16 06:33:00
0,0.37,0.683,2,-8.163,1,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,audio_features,3PFOfOdzObTrsIA7pTkJWN,spotify:track:3PFOfOdzObTrsIA7pTkJWN,https://api.spotify.com/v1/tracks/3PFOfOdzObTrsIA7pTkJWN,https://api.spotify.com/v1/audio-analysis/3PFOfOdzObTrsIA7pTkJWN,126160,4,So You Want to Be,Patti Smith,36834,2023-12-16 06:34:00
0,0.51,0.301,0,-19.192,0,0.355,0.973,0.28,0.109,0.289,98.531,audio_features,0JzH4bb8aZlolWGaKQmBD0,spotify:track:0JzH4bb8aZlolWGaKQmBD0,https://api.spotify.com/v1/tracks/0JzH4bb8aZlolWGaKQmBD0,https://api.spotify.com/v1/audio-analysis/0JzH4bb8aZlolWGaKQmBD0,263173,4,Juba Juba - Remastered,Yusef Lateef,148628,2023-12-16 06:37:00
0,0.58,0.69,5,-5.814,1,0.0457,0.813,0.000419,0.0791,0.787,108.17,audio_features,6bwRCPiP5Y4Y9RhdTOzTGD,spotify:track:6bwRCPiP5Y4Y9RhdTOzTGD,https://api.spotify.com/v1/tracks/6bwRCPiP5Y4Y9RhdTOzTGD,https://api.spotify.com/v1/audio-analysis/6bwRCPiP5Y4Y9RhdTOzTGD,162805,4,Au Privave - Take 3 Master,Charlie Parker,80646,2023-12-16 06:38:00
0,0.403,0.317,5,-12.551,1,0.0292,0.619,0.259,0.0841,0.155,70.172,audio_features,30PZhthPepsNUz2MOHLSzF,spotify:track:30PZhthPepsNUz2MOHLSzF,https://api.spotify.com/v1/tracks/30PZhthPepsNUz2MOHLSzF,https://api.spotify.com/v1/audio-analysis/30PZhthPepsNUz2MOHLSzF,237114,4,Whispering Pines,The Band,48800,2023-12-16 06:39:00
0,0.661,0.143,2,-15.677,1,0.0372,0.756,0.65,0.112,0.306,119.78,audio_features,5EU26a2hHpBbYLx2ZNIqQb,spotify:track:5EU26a2hHpBbYLx2ZNIqQb,https://api.spotify.com/v1/tracks/5EU26a2hHpBbYLx2ZNIqQb,https://api.spotify.com/v1/audio-analysis/5EU26a2hHpBbYLx2ZNIqQb,164093,3,Focus ... - Vocal,Focus,164093,2023-12-16 06:42:00
0,0.225,0.455,2,-10.476,1,0.0304,0.238,0.835,0.332,0.146,142.809,audio_features,6f07T6UOxNnVEQf4o7pgtp,spotify:track:6f07T6UOxNnVEQf4o7pgtp,https://api.spotify.com/v1/tracks/6f07T6UOxNnVEQf4o7pgtp,https://api.spotify.com/v1/audio-analysis/6f07T6UOxNnVEQf4o7pgtp,433093,4,Song Within A Song,Camel,433093,2023-12-16 06:49:00
0,0.409,0.628,2,-9.625,1,0.0578,0.00409,0.0193,0.51,0.801,141.225,audio_features,2ab1xYXLiGMWKBKlMgoB62,spotify:track:2ab1xYXLiGMWKBKlMgoB62,https://api.spotify.com/v1/tracks/2ab1xYXLiGMWKBKlMgoB62,https://api.spotify.com/v1/audio-analysis/2ab1xYXLiGMWKBKlMgoB62,580960,4,Yours Is No Disgrace - 2003 Remaster,Yes,580960,2023-12-16 06:59:00
0,0.613,0.733,9,-8.858,1,0.0281,0.176,0.89,0.465,0.912,117.516,audio_features,6nvylyR221IvMYVYS3EFsO,spotify:track:6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/tracks/6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/audio-analysis/6nvylyR221IvMYVYS3EFsO,184693,4,Mother Focus,Focus,184693,2023-12-16 07:02:00
0,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,Freefall,Camel,352853,2023-12-16 07:09:00
0,0.355,0.155,2,-15.428,1,0.0432,0.986,0.0346,0.107,0.11,91.764,audio_features,0yUh89L1NYqDquXJ1YjEic,spotify:track:0yUh89L1NYqDquXJ1YjEic,https://api.spotify.com/v1/tracks/0yUh89L1NYqDquXJ1YjEic,https://api.spotify.com/v1/audio-analysis/0yUh89L1NYqDquXJ1YjEic,162587,4,Moving Waves,Focus,162586,2023-12-16 07:12:00
0,0.334,0.375,9,-12.723,0,0.0324,0.424,0.96,0.115,0.197,126.966,audio_features,2ISLCp6buC7r9aOKlVXCTS,spotify:track:2ISLCp6buC7r9aOKlVXCTS,https://api.spotify.com/v1/tracks/2ISLCp6buC7r9aOKlVXCTS,https://api.spotify.com/v1/audio-analysis/2ISLCp6buC7r9aOKlVXCTS,188107,4,Janis,Focus,188106,2023-12-16 07:16:00
0,0.349,0.542,7,-9.257,0,0.0261,0.0069,6.93e-05,0.0914,0.305,90.38,audio_features,442CvmZIJvzjYsXeKqAceh,spotify:track:442CvmZIJvzjYsXeKqAceh,https://api.spotify.com/v1/tracks/442CvmZIJvzjYsXeKqAceh,https://api.spotify.com/v1/audio-analysis/442CvmZIJvzjYsXeKqAceh,155133,4,Million Dollars - Edit / Digital Remaster,Triumvirat,155133,2023-12-16 07:18:00
0,0.353,0.33,2,-15.964,0,0.0407,0.586,0.959,0.15,0.29,130.989,audio_features,0FZvr22qlD6sEJ0RDJWmvE,spotify:track:0FZvr22qlD6sEJ0RDJWmvE,https://api.spotify.com/v1/tracks/0FZvr22qlD6sEJ0RDJWmvE,https://api.spotify.com/v1/audio-analysis/0FZvr22qlD6sEJ0RDJWmvE,198680,3,Supertwister,Camel,198680,2023-12-16 07:22:00
0,0.294,0.456,7,-12.399,1,0.0314,0.0103,0.00727,0.16,0.431,76.889,audio_features,1K75F5lMyhGFqbM8HwWSpS,spotify:track:1K75F5lMyhGFqbM8HwWSpS,https://api.spotify.com/v1/tracks/1K75F5lMyhGFqbM8HwWSpS,https://api.spotify.com/v1/audio-analysis/1K75F5lMyhGFqbM8HwWSpS,566133,4,"Starship Trooper: a. Life Seeker, b. Disillusion, c. Würm",Yes,9647,2023-12-16 07:23:00
0,0.371,0.195,10,-17.042,1,0.04,0.85,5.78e-06,0.636,0.668,153.618,audio_features,1QhqX9moYeL8V4ZnOXirEH,spotify:track:1QhqX9moYeL8V4ZnOXirEH,https://api.spotify.com/v1/tracks/1QhqX9moYeL8V4ZnOXirEH,https://api.spotify.com/v1/audio-analysis/1QhqX9moYeL8V4ZnOXirEH,71107,5,Slipstream,Jethro Tull,71106,2023-12-16 07:24:00
0,0.362,0.507,1,-11.229,1,0.0394,0.0174,0.216,0.113,0.456,146.641,audio_features,7gC6Rbllqf1yXNC02e5jz2,spotify:track:7gC6Rbllqf1yXNC02e5jz2,https://api.spotify.com/v1/tracks/7gC6Rbllqf1yXNC02e5jz2,https://api.spotify.com/v1/audio-analysis/7gC6Rbllqf1yXNC02e5jz2,634440,3,Heart of the Sunrise - 2003 Remaster,Yes,33399,2023-12-16 07:25:00
0,0.408,0.334,2,-12.538,1,0.0318,0.216,0.888,0.477,0.474,140.296,audio_features,6lSu7dtqsDvEOk0U2IhR1w,spotify:track:6lSu7dtqsDvEOk0U2IhR1w,https://api.spotify.com/v1/tracks/6lSu7dtqsDvEOk0U2IhR1w,https://api.spotify.com/v1/audio-analysis/6lSu7dtqsDvEOk0U2IhR1w,68547,4,Outer Temple - Remastered 2018,Gong,68546,2023-12-16 07:26:00
0,0.322,0.507,6,-8.506,1,0.028,0.297,0.868,0.161,0.13,77.43,audio_features,2jAuif01Kn4w5DRYFpmdhu,spotify:track:2jAuif01Kn4w5DRYFpmdhu,https://api.spotify.com/v1/tracks/2jAuif01Kn4w5DRYFpmdhu,https://api.spotify.com/v1/audio-analysis/2jAuif01Kn4w5DRYFpmdhu,169400,4,Love Remembered,Focus,169400,2023-12-16 07:29:00
0,0.428,0.61,9,-8.268,0,0.0355,0.192,2.73e-05,0.124,0.358,126.431,audio_features,7pszxp65rS7xd8ZflKaZRh,spotify:track:7pszxp65rS7xd8ZflKaZRh,https://api.spotify.com/v1/tracks/7pszxp65rS7xd8ZflKaZRh,https://api.spotify.com/v1/audio-analysis/7pszxp65rS7xd8ZflKaZRh,245733,4,Some Other Time,The Alan Parsons Project,245733,2023-12-16 07:33:00
